App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isRefactored
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.util.BufferingResponseTest.java,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,4.0,0,0,0,0,2,0,27.0,2.0,6.0,6.0,2.0,0.07,1,1,1,1,1,0,100.0,1,1,1,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.replication.dispatcher.impl.DispatcherFlushRulesImplTest.java,21,7,1,0,0,0,19,0,0,0,0,0,0,0,0.0,18.0,2,8,0,0,19,0,211.0,21.0,64.0,214.0,23.0,0.11,2,2,2,1,1,0,100.0,2,2,2,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.httpcache.invalidator.event.JCRNodeChangeEventHandlerTest.java,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,4,0,31.0,5.0,8.0,18.0,4.0,0.13,1,1,1,1,1,0,100.0,1,1,1,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,3509336b6a966f03f90f574bb153fa901eed8a59,"acs-aem-commons-4.8.6, acs-aem-commons-4.9.0",bundle.src.test.java.com.adobe.acs.commons.reports.models.PathListReportExecutorTest.java,15,8,1,0,0,0,9,0,0,0,0,0,0,0,2.0,10.0,1,2,1,0,14,0,156.0,15.0,26.0,66.0,28.0,0.18,29,29,29,1,1,0,100.0,49,49,49,20,20,20,True
Adobe-Consulting-Services/acs-aem-commons,3509336b6a966f03f90f574bb153fa901eed8a59,"acs-aem-commons-4.8.6, acs-aem-commons-4.9.0",bundle.src.test.java.com.adobe.acs.commons.reports.api.ResultsPageTest.java,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,0,0,0,6,0,57.0,6.0,6.0,21.0,14.0,0.25,11,11,11,1,1,0,100.0,46,46,46,35,35,35,False
Adobe-Consulting-Services/acs-aem-commons,bb8cba9b87c8996e281748b196f94ae6dd31b0f7,"acs-aem-commons-4.9.2, acs-aem-commons-4.10.0",bundle.src.test.java.com.adobe.acs.commons.http.headers.impl.AbstractDispatcherCacheHeaderFilterTest.java,15,0,0,0,0,0,13,13,0,0,0,0,0,0,3.0,17.0,0,2,0,0,13,0,181.0,24.0,61.0,138.0,0.0,0.0,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,048e0cb2ee74336d71132c1066515798db47e748,"acs-aem-commons-4.11.2, acs-aem-commons-4.12.0",bundle.src.test.java.com.adobe.acs.commons.adobeio.service.impl.IntegrationServiceImplTest.java,5,1,0,0,0,0,1,4,0,0,0,0,0,0,0.0,2.0,0,0,0,0,4,0,59.0,5.0,8.0,18.0,6.0,0.1,6,6,6,1,1,0,100.0,8,8,8,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,6d4393617c788dac6011179b4b2d3952ccc5a018,"acs-aem-commons-5.0.4, acs-aem-commons-5.0.6",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.renovator.RenovatorTest.java,13,8,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,1,0,0,0,8,0,199.0,13.0,42.0,139.0,22.0,0.11,60,41,30,2,2,0,53.95,68,41,34,8,8,4,False
Adobe-Consulting-Services/acs-aem-commons,6d4393617c788dac6011179b4b2d3952ccc5a018,"acs-aem-commons-5.0.4, acs-aem-commons-5.0.6",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.TreeReplicationTest.java,10,0,0,0,0,0,4,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,155.0,10.0,33.0,111.0,25.0,0.16,39,39,39,1,1,0,100.0,70,70,70,31,31,31,False
Adobe-Consulting-Services/acs-aem-commons,6d4393617c788dac6011179b4b2d3952ccc5a018,"acs-aem-commons-5.0.4, acs-aem-commons-5.0.6",bundle.src.test.java.com.adobe.acs.commons.redirects.servlets.ImportRedirectMapServletTest.java,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,85.0,4.0,10.0,63.0,24.0,0.28,19,15,10,2,1,0,100.0,40,24,20,21,20,10,True
Adobe-Consulting-Services/acs-aem-commons,6d4393617c788dac6011179b4b2d3952ccc5a018,"acs-aem-commons-5.0.4, acs-aem-commons-5.0.6",bundle.src.test.java.com.adobe.acs.commons.redirects.filter.RedirectFilterTest.java,37,15,1,0,0,0,31,33,0,0,0,0,0,0,,,0,1,0,0,33,0,297.0,38.0,94.0,326.0,67.0,0.23,15,15,15,1,1,0,100.0,148,148,148,133,133,133,False
Adobe-Consulting-Services/acs-aem-commons,c77989456a9150b8a4e096ec2da77826231d87c7,"acs-aem-commons-5.0.6, acs-aem-commons-5.0.8",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.RobotsServletTest.java,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0.0,7.0,0,0,0,0,7,0,90.0,9.0,25.0,72.0,14.0,0.16,-8,-8,-8,1,1,0,100.0,2,2,2,10,10,10,True
Adobe-Consulting-Services/acs-aem-commons,a3c2b316cb09a6761de25b8bcda7f20bc7c5a73a,"acs-aem-commons-5.0.14, acs-aem-commons-5.1.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.ControlledProcessManagerServletTest.java,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,84.0,5.0,9.0,47.0,8.0,0.1,67,66,34,2,2,0,78.65,78,68,39,11,9,6,True
Adobe-Consulting-Services/acs-aem-commons,a3c2b316cb09a6761de25b8bcda7f20bc7c5a73a,"acs-aem-commons-5.0.14, acs-aem-commons-5.1.0",bundle.src.test.java.com.adobe.acs.commons.workflow.synthetic.impl.cq.SyntheticWorkflowSessionTest.java,44,1,1,0,0,0,43,43,0,0,0,0,0,0,0.0,22.0,0,0,0,0,43,0,178.0,46.0,94.0,96.0,35.0,0.2,290,290,290,1,1,0,100.0,299,299,299,9,9,9,True
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.widgets.MultiFieldPanelWCMUseTest.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,15.0,0,0,0,0,6,0,63.0,7.0,8.0,53.0,9.0,0.14,2,2,2,1,1,0,100.0,9,9,9,7,7,7,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.users.impl.EnsureAceTest.java,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,65.0,2.0,6.0,36.0,8.0,0.12,-3,-3,-3,1,1,0,100.0,23,23,23,26,26,26,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.ondeploy.scripts.OnDeployScriptBaseTest.java,15,9,0,0,0,0,13,13,0,0,0,0,0,0,3.0,13.0,0,0,0,0,14,0,168.0,15.0,33.0,113.0,55.0,0.33,0,0,0,1,1,0,100.0,25,25,25,25,25,25,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.contentfinder.querybuilder.impl.viewhandler.QueryBuilderViewHandlerTest.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,26.0,2.0,5.0,17.0,1.0,0.04,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.RobotsServletTest.java,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0.0,7.0,0,0,0,0,7,0,90.0,9.0,25.0,61.0,14.0,0.16,-7,-7,-7,1,1,0,100.0,15,15,15,22,22,22,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.remoteassets.impl.RemoteAssetsConfigImplTest.java,9,6,0,0,0,0,5,0,0,0,0,0,0,0,,,0,0,0,0,8,0,99.0,10.0,23.0,68.0,21.0,0.21,11,11,11,1,1,0,100.0,14,14,14,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.oak.impl.EnsureOakIndexJobHandlerTest.java,10,7,0,0,0,0,0,4,0,0,0,0,0,0,2.0,11.0,2,0,0,0,9,0,136.0,10.0,11.0,96.0,29.0,0.21,-4,-4,-4,1,1,0,100.0,0,0,0,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.composites.MultiplyBlendCompositeTest.java,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0.0,11.0,0,0,0,0,11,0,55.0,13.0,27.0,37.0,1.0,0.02,-20,-20,-20,1,1,0,100.0,2,2,2,22,22,22,False
Adobe-Consulting-Services/acs-aem-commons,2ecc308dd7e13fdd5c0ebb11e03680fbd0520d8f,"acs-aem-commons-5.1.0, acs-aem-commons-5.1.2",bundle.src.test.java.com.adobe.acs.commons.errorpagehandler.cache.impl.ErrorPageCacheImplTest.java,12,1,0,0,0,1,11,1,0,0,0,0,0,1,1.0,23.0,1,1,0,0,11,0,104.0,13.0,28.0,37.0,25.0,0.24,50,50,50,1,1,0,100.0,81,81,81,31,31,31,True
Adobe-Consulting-Services/acs-aem-commons,e7b27d9f08db269f39025f770824c737560c1ca4,"acs-aem-commons-5.3.0, acs-aem-commons-5.3.2",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.cfi.ContentFragmentImportTest.java,10,0,0,1,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,112.0,11.0,22.0,86.0,11.0,0.1,32,32,32,1,1,0,100.0,37,37,37,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,8db4c0f0e3efd4be1cc96bfe2de28e45c928f076,"acs-aem-commons-5.3.4, acs-aem-commons-5.4.0",bundle.src.test.java.com.adobe.acs.commons.redirects.servlets.ImportRedirectMapServletTest.java,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,99.0,3.0,7.0,68.0,27.0,0.27,16,16,16,1,1,0,100.0,108,108,108,92,92,92,False
Adobe-Consulting-Services/acs-aem-commons,8db4c0f0e3efd4be1cc96bfe2de28e45c928f076,"acs-aem-commons-5.3.4, acs-aem-commons-5.4.0",bundle.src.test.java.com.adobe.acs.commons.redirects.servlets.ExportRedirectMapServletTest.java,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,51.0,4.0,8.0,41.0,22.0,0.43,22,22,22,1,1,0,100.0,38,38,38,16,16,16,False
Adobe-Consulting-Services/acs-aem-commons,8db4c0f0e3efd4be1cc96bfe2de28e45c928f076,"acs-aem-commons-5.3.4, acs-aem-commons-5.4.0",bundle.src.test.java.com.adobe.acs.commons.redirects.filter.RedirectFilterTest.java,50,26,0,0,0,0,45,46,0,0,0,0,0,0,,,3,3,0,0,46,0,423.0,51.0,127.0,640.0,102.0,0.24,154,154,154,1,1,0,100.0,282,282,282,128,128,128,False
Adobe-Consulting-Services/acs-aem-commons,ac3250b9d6bedc9ac9819c7ece441d27d38d6fe5,"acs-aem-commons-5.4.0, acs-aem-commons-5.5.0",bundle.src.test.java.com.adobe.acs.commons.redirects.servlets.ExportRedirectMapServletTest.java,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,55.0,4.0,8.0,43.0,26.0,0.47,6,3,3,2,2,0,89.29,17,14,8,11,11,6,False
Adobe-Consulting-Services/acs-aem-commons,ac3250b9d6bedc9ac9819c7ece441d27d38d6fe5,"acs-aem-commons-5.4.0, acs-aem-commons-5.5.0",bundle.src.test.java.com.adobe.acs.commons.redirects.filter.RedirectFilterTest.java,60,28,0,0,0,0,53,54,0,0,0,0,0,0,,,3,3,0,0,54,0,515.0,61.0,152.0,759.0,122.0,0.24,200,114,100,2,2,0,52.78,208,114,104,8,8,4,False
Adobe-Consulting-Services/acs-aem-commons,fc53b7cf81ddc5d5239cee809fdab97f15e9b1f8,"acs-aem-commons-5.6.0, acs-aem-commons-5.7.0",bundle.src.test.java.com.adobe.acs.commons.redirects.servlets.ImportRedirectMapServletTest.java,7,5,0,0,0,0,6,0,0,0,0,0,0,0,1.0,5.0,0,0,0,0,6,0,312.0,7.0,15.0,201.0,64.0,0.21,272,272,272,1,1,0,100.0,275,275,275,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,34f69faa2ff3194e8b322cf107b4e95ca5bbd82e,"acs-aem-commons-6.0.8, acs-aem-commons-6.0.10",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.asset.FileAssetIngestorTest.java,19,11,3,0,0,0,13,6,5,0,0,1,0,0,2.0,0.0,3,0,0,5,13,0,260.0,20.0,54.0,213.0,65.0,0.25,2,2,2,1,1,0,100.0,6,6,6,4,4,4,False
